population_level	population	feature_id	display_label	axis	proposed_figure_family	requested_genes	detected_genes	coverage_fraction	score_eligible	mean_control_score	mean_UPEC_score	mean_difference_UPEC_minus_control	hedges_g_UPEC_vs_control	exact_permutation_p	module_mean_gene_log2FC	module_median_gene_log2FC	fraction_genes_positive_log2FC	fraction_genes_negative_log2FC	gene_direction_coherence	direction	exact_permutation_q_within_population	hedges_g_finite	variance_sensitive_hedges_g	cellular_evidence_class	cellular_localization_score	effect_direction
broad_cell_type	T_cell	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	lipid_metabolism	Figure_7	15	13	0.8666666666666667	True	-0.3058669167292992	0.3058669167292986	0.6117338334585979	1.62741849927652	0.3333333333333333	0.3387321403288912	0.2053569360499532	0.7692307692307693	0.2307692307692307	0.7692307692307693	higher_in_UPEC	0.5289855072463768	1.62741849927652	False	moderate_cellular_localization_support	0.6560623146851925	higher_in_UPEC
broad_cell_type	T_cell	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	steroid_cholesterol_endocrine	Figure_7	12	9	0.75	True	-0.5569072739256136	0.5569072739256126	1.1138145478512262	0.951530601252954	0.3333333333333333	0.6305262268068502	0.3903437393290208	1.0	0.0	1.0	higher_in_UPEC	0.5289855072463768	0.951530601252954	False	high_cellular_localization_support	0.8951530601252955	higher_in_UPEC
broad_cell_type	T_cell	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	amino_acid_metabolism	Figure_9	14	10	0.7142857142857143	True	-0.2458850574025538	0.2458850574025531	0.4917701148051069	0.4003976012580385	1.0	0.0936931357773532	0.2405717977394095	0.7	0.3	0.7	higher_in_UPEC	1.0	0.4003976012580385	False	limited_cellular_support	0.2643635823254217	higher_in_UPEC
broad_cell_type	T_cell	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	steroid_cholesterol_endocrine	Figure_7	11	9	0.8181818181818182	True	-0.0780480270625761	0.0780480270625762	0.1560960541251523	0.220770680924103	1.0	0.1023016005510151	0.291824597756158	0.7777777777777778	0.2222222222222222	0.7777777777777778	higher_in_UPEC	1.0	0.220770680924103	False	directional_cellular_support	0.30859295303276835	higher_in_UPEC
broad_cell_type	T_cell	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	insulin_irs_signaling	Figure_8	13	13	1.0	True	-0.2435490089888919	0.243549008988892	0.4870980179777839	0.8552471697065297	0.3333333333333333	0.2312276330250466	0.2101138569538316	0.6923076923076923	0.3076923076923077	0.6923076923076923	higher_in_UPEC	0.5289855072463768	0.8552471697065297	False	moderate_cellular_localization_support	0.4282449713085795	higher_in_UPEC
broad_cell_type	T_cell	MTOR_SIGNALING	mTOR signaling	carbohydrate_inflammatory_carbon	Figure_8	19	19	1.0	True	0.0837079409226261	-0.0837079409226256	-0.1674158818452518	-0.2748924729325075	0.6666666666666666	-0.1429916113808064	-0.044847787864847	0.4210526315789473	0.5789473684210527	0.5789473684210527	lower_in_UPEC	0.8248587570621468	-0.2748924729325075	False	limited_cellular_support	0.21144485543071337	lower_in_UPEC
broad_cell_type	T_cell	NAD_METABOLISM	NAD metabolism	nucleotide_nad_nitrogen	Figure_9	16	16	1.0	True	-0.0878473837304412	0.0878473837304413	0.1756947674608825	0.592697497962141	0.3333333333333333	0.1805373893957383	0.1132512020893484	0.625	0.375	0.625	higher_in_UPEC	0.5289855072463768	0.592697497962141	False	directional_cellular_support	0.3092534002523786	higher_in_UPEC
broad_cell_type	T_cell	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network	16	14	0.875	True	-0.7109389282702592	0.7109389282702585	1.4218778565405177	1.3966327628012878	0.3333333333333333	2.2629893426907564	2.038479044775971	1.0	0.0	1.0	higher_in_UPEC	0.5289855072463768	1.3966327628012878	False	high_cellular_localization_support	0.9396632762801288	higher_in_UPEC
broad_cell_type	T_cell	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network	16	15	0.9375	True	-0.3992422166417145	0.399242216641713	0.7984844332834276	0.8736491150691799	0.3333333333333333	0.6690732133167402	0.2975029671140081	0.8666666666666667	0.1333333333333333	0.8666666666666667	higher_in_UPEC	0.5289855072463768	0.8736491150691799	False	high_cellular_localization_support	0.7940315781735847	higher_in_UPEC
broad_cell_type	T_cell	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	nucleotide_nad_nitrogen	Figure_9	14	12	0.8571428571428571	True	-0.1967312650556937	0.1967312650556931	0.3934625301113868	2.733481397284645	0.3333333333333333	0.4942817147774023	0.4139705511475762	0.5833333333333334	0.4166666666666667	0.5833333333333334	higher_in_UPEC	0.5289855072463768	2.733481397284645	False	limited_cellular_support	0.7031868766329954	higher_in_UPEC
broad_cell_type	T_cell	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network	13	13	1.0	True	-0.3185507996638457	0.3185507996638456	0.6371015993276914	0.9251375807527208	0.3333333333333333	0.3634458886096937	0.405424602995688	0.6923076923076923	0.3076923076923077	0.6923076923076923	higher_in_UPEC	0.5289855072463768	0.9251375807527208	False	moderate_cellular_localization_support	0.554230442439381	higher_in_UPEC
broad_cell_type	T_cell	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	carbohydrate_inflammatory_carbon	Figure_8	10	9	0.9	True	-0.2606004747627051	0.260600474762707	0.5212009495254122	0.6585863096497929	0.3333333333333333	0.1095237607811931	0.1179031838736976	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.5289855072463768	0.6585863096497929	False	directional_cellular_support	0.28109668233471974	higher_in_UPEC
broad_cell_type	T_cell	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	lipid_metabolism	Figure_7	16	16	1.0	True	-0.0966791320452949	0.0966791320452954	0.1933582640905903	0.5014308372109116	0.6666666666666666	0.0799892301576847	0.0957891382455171	0.5625	0.4375	0.5625	higher_in_UPEC	0.8248587570621468	0.5014308372109116	False	limited_cellular_support	0.1658833908630074	higher_in_UPEC
broad_cell_type	T_cell	PI3K_AKT_SIGNALING	PI3K-AKT signaling	insulin_irs_signaling	Figure_8	17	17	1.0	True	-0.471128689612268	0.4711286896122689	0.9422573792245368	0.946924249229502	0.3333333333333333	0.2464607101782985	0.2946388315851767	0.8823529411764706	0.1176470588235294	0.8823529411764706	higher_in_UPEC	0.5289855072463768	0.946924249229502	False	moderate_cellular_localization_support	0.5841541229069482	higher_in_UPEC
broad_cell_type	T_cell	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	steroid_cholesterol_endocrine	Figure_7	14	6	0.4285714285714285	True	-0.2892704430842152	0.2892704430842151	0.5785408861684304	0.9904298720210328	0.3333333333333333	0.4118895248871366	0.3119426221800589	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.5289855072463768	0.9904298720210328	False	moderate_cellular_localization_support	0.5864102262671929	higher_in_UPEC
broad_cell_type	T_cell	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	adipokine_signaling	Figure_8	12	10	0.8333333333333334	True	-0.1188676603513086	0.1188676603513081	0.2377353207026168	2.4347225651451327	0.3333333333333333	0.206764002373947	0.1510465232119715	0.6	0.4	0.6	higher_in_UPEC	0.5289855072463768	2.4347225651451327	False	directional_cellular_support	0.45608760213655225	higher_in_UPEC
broad_cell_type	T_cell	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	lipid_metabolism	Figure_7	16	15	0.9375	True	-0.1949519760159155	0.1949519760159146	0.3899039520318302	0.928887323272913	0.3333333333333333	0.2037154388455869	0.1747277337326842	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.5289855072463768	0.928887323272913	False	moderate_cellular_localization_support	0.39289929395498613	higher_in_UPEC
broad_cell_type	T_cell	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network	15	12	0.8	True	-0.6289359202889424	0.6289359202889419	1.2578718405778844	1.5800199254730096	0.3333333333333333	1.5257530254544862	1.0831190616062762	1.0	0.0	1.0	higher_in_UPEC	0.5289855072463768	1.5800199254730096	False	high_cellular_localization_support	0.958001992547301	higher_in_UPEC
broad_cell_type	T_cell	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	steroid_cholesterol_endocrine	Figure_7	17	11	0.6470588235294118	True	-0.1106282345355317	0.1106282345355323	0.221256469071064	0.2932908419633845	1.0	-0.0081670651390082	0.019294196377543	0.6363636363636364	0.3636363636363636	0.6363636363636364	higher_in_UPEC	1.0	0.2932908419633845	False	limited_cellular_support	0.13213398827599127	lower_in_UPEC
broad_cell_type	T_cell	PURINE_DEGRADATION_URATE	Purine degradation and urate	nucleotide_nad_nitrogen	Figure_9	11	9	0.8181818181818182	True	-0.2389676294773562	0.2389676294773562	0.4779352589547125	1.1388405746505412	0.3333333333333333	0.4000759739646066	0.0548332646193525	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.5289855072463768	1.1388405746505412	False	moderate_cellular_localization_support	0.5906191006998667	higher_in_UPEC
broad_cell_type	T_cell	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	nucleotide_nad_nitrogen	Figure_9	13	11	0.8461538461538461	True	-0.3347004995050963	0.3347004995050954	0.6694009990101918	0.5665356600219141	0.6666666666666666	0.2237041373150203	0.2342808073557458	0.8181818181818182	0.1818181818181818	0.8181818181818182	higher_in_UPEC	0.8248587570621468	0.5665356600219141	False	moderate_cellular_localization_support	0.48071456231298243	higher_in_UPEC
broad_cell_type	T_cell	PURINE_SALVAGE	Purine salvage	nucleotide_nad_nitrogen	Figure_9	12	10	0.8333333333333334	True	-0.4665859915963112	0.4665859915963115	0.9331719831926228	4.547137271715694	0.3333333333333333	0.5347631020835102	0.3133213609875684	0.9	0.1	0.9	higher_in_UPEC	0.5289855072463768	4.547137271715694	False	high_cellular_localization_support	0.9299999999999999	higher_in_UPEC
broad_cell_type	T_cell	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	nucleotide_nad_nitrogen	Figure_9	10	7	0.7	True	0.2684732210465072	-0.2684732210465082	-0.5369464420930155	-2.2086560012019	0.3333333333333333	-0.5094806037065843	-0.319371612912066	0.2857142857142857	0.7142857142857143	0.7142857142857143	lower_in_UPEC	0.5289855072463768	-2.2086560012019	False	moderate_cellular_localization_support	0.8	lower_in_UPEC
broad_cell_type	T_cell	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	nucleotide_nad_nitrogen	Figure_9	12	11	0.9166666666666666	True	0.0425019841090377	-0.0425019841090389	-0.0850039682180766	-0.0681826733442606	1.0	0.0226741145976128	0.0172330530973323	0.5454545454545454	0.4545454545454545	0.5454545454545454	lower_in_UPEC	1.0	-0.0681826733442606	False	limited_cellular_support	0.059043152290459366	higher_in_UPEC
broad_cell_type	T_cell	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	adipokine_signaling	Figure_8	11	11	1.0	True	-0.5792853138657199	0.5792853138657181	1.158570627731438	1.2148051203107444	0.3333333333333333	0.9649114604578604	0.3809452082076756	1.0	0.0	1.0	higher_in_UPEC	0.5289855072463768	1.2148051203107444	False	high_cellular_localization_support	0.9214805120310745	higher_in_UPEC
broad_cell_type	T_cell	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	amino_acid_metabolism	Figure_9	13	13	1.0	True	-0.4208532884881292	0.4208532884881282	0.8417065769762575	0.8581717327806399	0.3333333333333333	0.5357983558618916	0.5492680500019138	0.8461538461538461	0.1538461538461538	0.8461538461538461	higher_in_UPEC	0.5289855072463768	0.8581717327806399	False	high_cellular_localization_support	0.7781248655857562	higher_in_UPEC
broad_cell_type	T_cell	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	lipid_metabolism	Figure_7	20	18	0.9	True	-0.398768291754383	0.3987682917543831	0.7975365835087662	1.5736901842909106	0.3333333333333333	0.6198671603206729	0.2517238706100602	0.7777777777777778	0.2222222222222222	0.7777777777777778	higher_in_UPEC	0.5289855072463768	1.5736901842909106	False	high_cellular_localization_support	0.8018134628735356	higher_in_UPEC
broad_cell_type	T_cell	STEROIDOGENESIS_CORE	Core steroidogenesis	steroid_cholesterol_endocrine	Figure_7	12	6	0.5	True	0.1657941554686795	-0.1657941554686792	-0.3315883109373587	-1.1732687314452912	0.3333333333333333	-0.2383773834254695	-0.5054951632245752	0.3333333333333333	0.6666666666666666	0.6666666666666666	lower_in_UPEC	0.5289855072463768	-1.1732687314452912	False	moderate_cellular_localization_support	0.4485331848941183	lower_in_UPEC
broad_cell_type	T_cell	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	steroid_cholesterol_endocrine	Figure_7	10	7	0.7	True	-0.1494144266424171	0.1494144266424176	0.2988288532848348	0.5769483595129619	0.6666666666666666	0.1303874186150265	0.0680951092705475	0.7142857142857143	0.2857142857142857	0.7142857142857143	higher_in_UPEC	0.8248587570621468	0.5769483595129619	False	directional_cellular_support	0.32504351270482007	higher_in_UPEC
broad_cell_type	T_cell	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	carbohydrate_inflammatory_carbon	Figure_8	23	20	0.8695652173913043	True	0.1531035294866811	-0.1531035294866801	-0.3062070589733612	-0.2736110457865372	1.0	-0.1517685892316419	-0.1088502176775652	0.4	0.6	0.6	lower_in_UPEC	1.0	-0.2736110457865372	False	directional_cellular_support	0.23395283488713142	lower_in_UPEC
broad_cell_type	T_cell	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network	15	15	1.0	True	-0.3249777585442004	0.3249777585441995	0.6499555170883999	1.1334183788012908	0.3333333333333333	0.3901346357577042	0.2975029671140081	0.8	0.2	0.8	higher_in_UPEC	0.5289855072463768	1.1334183788012908	False	high_cellular_localization_support	0.6744630100620629	higher_in_UPEC
broad_cell_type	T_cell	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	amino_acid_metabolism	Figure_9	13	7	0.5384615384615384	True	-0.2661796010152548	0.2661796010152549	0.5323592020305098	3.217285825023428	0.3333333333333333	0.563820411820439	0.2001782969324042	0.7142857142857143	0.2857142857142857	0.7142857142857143	higher_in_UPEC	0.5289855072463768	3.217285825023428	False	moderate_cellular_localization_support	0.8	higher_in_UPEC
broad_cell_type	T_cell	UREA_CYCLE	Urea cycle	nucleotide_nad_nitrogen	Figure_9	10	7	0.7	True	-0.0401826030128324	0.0401826030128318	0.0803652060256643	0.1863860351997966	1.0	0.6715092016407935	0.2411829298375667	0.5714285714285714	0.4285714285714285	0.5714285714285714	higher_in_UPEC	1.0	0.1863860351997966	False	limited_cellular_support	0.5186386035199797	higher_in_UPEC
broad_cell_type	T_cell	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network	16	15	0.9375	True	-0.2081274620643923	0.2081274620643924	0.4162549241287847	0.3192109616395985	0.6666666666666666	0.6394837917128697	0.715823051033633	0.8	0.2	0.8	higher_in_UPEC	0.8248587570621468	0.3192109616395985	False	directional_cellular_support	0.6919210961639599	higher_in_UPEC
broad_cell_type	T_cell	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9	13	13	1.0	True	-0.1973544023449348	0.1973544023449347	0.3947088046898696	0.6391381765681423	0.6666666666666666	0.3672674770155151	0.4281746304576979	0.6153846153846154	0.3846153846153846	0.6153846153846154	higher_in_UPEC	0.8248587570621468	0.6391381765681423	False	directional_cellular_support	0.4752237777400087	higher_in_UPEC
broad_cell_type	cycling_immune	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	adipokine_signaling	Figure_8	13	10	0.7692307692307693	True	-0.516767207927342	0.5167672079273422	1.0335344158546842	1.8890449092670396	0.3333333333333333	1.2941372095331671	1.319243544406409	0.9	0.1	0.9	higher_in_UPEC	0.5177304964539007	1.8890449092670396	False	high_cellular_localization_support	0.9189044909267039	higher_in_UPEC
broad_cell_type	cycling_immune	ADIPONECTIN_SIGNALING	Adiponectin signaling	adipokine_signaling	Figure_8	11	8	0.7272727272727273	True	-0.5107012791113709	0.5107012791113706	1.0214025582227415	1.2395383972588443	0.3333333333333333	0.5341603263443309	0.6188632992723533	0.875	0.125	0.875	higher_in_UPEC	0.5177304964539007	1.2395383972588443	False	high_cellular_localization_support	0.8364538397258844	higher_in_UPEC
broad_cell_type	cycling_immune	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	catecholamine_stress_adjacent	Figure_9	15	10	0.6666666666666666	True	-0.3229503294118145	0.3229503294118135	0.6459006588236281	1.424063573165022	0.3333333333333333	0.6474400210492958	0.4826075842439952	0.7	0.3	0.7	higher_in_UPEC	0.5177304964539007	1.424063573165022	False	moderate_cellular_localization_support	0.7324063573165022	higher_in_UPEC
broad_cell_type	cycling_immune	AGE_RAGE_SIGNALING	AGE-RAGE signaling	carbohydrate_inflammatory_carbon	Figure_8	16	14	0.875	True	-0.23641255428542	0.2364125542854209	0.4728251085708409	0.5233568804840286	1.0	0.8784604102054266	0.2560690503380005	0.6428571428571429	0.3571428571428571	0.6428571428571429	higher_in_UPEC	1.0	0.5233568804840286	False	directional_cellular_support	0.6023356880484029	higher_in_UPEC
broad_cell_type	cycling_immune	AMINO_ACID_TRANSPORT	Amino-acid transport	amino_acid_metabolism	Figure_9	14	11	0.7857142857142857	True	-0.2658673440177471	0.2658673440177472	0.5317346880354943	0.9044532326279804	0.3333333333333333	0.4746248141671825	0.1964935873684865	0.6363636363636364	0.3636363636363636	0.6363636363636364	higher_in_UPEC	0.5177304964539007	0.9044532326279804	False	directional_cellular_support	0.6130622014678078	higher_in_UPEC
broad_cell_type	cycling_immune	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	insulin_irs_signaling	Figure_8	10	9	0.9	True	-0.3743375085190374	0.3743375085190362	0.7486750170380737	1.2466943244262598	0.3333333333333333	0.6520682333127482	0.5142027075714433	0.7777777777777778	0.2222222222222222	0.7777777777777778	higher_in_UPEC	0.5177304964539007	1.2466943244262598	False	high_cellular_localization_support	0.7691138768870704	higher_in_UPEC
broad_cell_type	cycling_immune	AMPK_SIGNALING	AMPK signaling	carbohydrate_inflammatory_carbon	Figure_8	15	12	0.8	True	-0.1079247908560103	0.1079247908560111	0.2158495817120214	1.5512060634894482	0.3333333333333333	0.2004207577892034	0.3523741291201752	0.5833333333333334	0.4166666666666667	0.5833333333333334	higher_in_UPEC	0.5177304964539007	1.5512060634894482	False	limited_cellular_support	0.3938326216925613	higher_in_UPEC
broad_cell_type	cycling_immune	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	steroid_cholesterol_endocrine	Figure_7	11	10	0.9090909090909092	True	-0.2551427146325085	0.2551427146325076	0.5102854292650161	0.8693916914499494	0.3333333333333333	0.4287999305372453	0.2148192720350361	0.7	0.3	0.7	higher_in_UPEC	0.5177304964539007	0.8693916914499494	False	moderate_cellular_localization_support	0.6128591066285156	higher_in_UPEC
broad_cell_type	cycling_immune	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	amino_acid_metabolism	Figure_9	16	12	0.75	True	-0.3694576588593188	0.3694576588593181	0.7389153177186369	2.34843457064011	0.3333333333333333	0.8659448740775204	0.6406323224474479	0.75	0.25	0.75	higher_in_UPEC	0.5177304964539007	2.34843457064011	False	high_cellular_localization_support	0.825	higher_in_UPEC
broad_cell_type	cycling_immune	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	amino_acid_metabolism	Figure_9	13	6	0.4615384615384615	True	-0.0878467059122445	0.0878467059122438	0.1756934118244884	0.665339059226794	0.6666666666666666	0.6108002043062528	0.6998276576198117	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.7978142076502732	0.665339059226794	False	moderate_cellular_localization_support	0.633200572589346	higher_in_UPEC
broad_cell_type	cycling_immune	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	amino_acid_metabolism	Figure_9	12	12	1.0	True	-0.0627761312141391	0.0627761312141393	0.1255522624282785	0.157593269266231	1.0	0.1289727635207187	0.0592373511797852	0.5	0.5	0.5	higher_in_UPEC	1.0	0.157593269266231	False	limited_cellular_support	0.13183481409526993	higher_in_UPEC
broad_cell_type	cycling_immune	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	catecholamine_stress_adjacent	Figure_9	13	10	0.7692307692307693	True	-0.3163494888462048	0.3163494888462042	0.632698977692409	1.0428183959942183	0.3333333333333333	0.879955255438458	0.9302486906755082	0.8	0.2	0.8	higher_in_UPEC	0.5177304964539007	1.0428183959942183	False	high_cellular_localization_support	0.7642818395994219	higher_in_UPEC
broad_cell_type	cycling_immune	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	catecholamine_stress_adjacent	Figure_9	15	14	0.9333333333333332	True	-0.1155244499008676	0.1155244499008673	0.2310488998017349	0.4014798623956771	1.0	0.5767764831835088	0.5469404351205412	0.5714285714285714	0.4285714285714285	0.5714285714285714	higher_in_UPEC	1.0	0.4014798623956771	False	limited_cellular_support	0.5401479862395677	higher_in_UPEC
broad_cell_type	cycling_immune	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	steroid_cholesterol_endocrine	Figure_7	19	18	0.9473684210526316	True	0.2806863087994494	-0.280686308799449	-0.5613726175988984	-0.6218418603891293	0.6666666666666666	-0.4191139310331991	-0.3618686516365212	0.2222222222222222	0.7777777777777778	0.7777777777777778	lower_in_UPEC	0.7978142076502732	-0.6218418603891293	False	moderate_cellular_localization_support	0.6338311684132366	lower_in_UPEC
broad_cell_type	cycling_immune	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	steroid_cholesterol_endocrine	Figure_7	19	16	0.8421052631578947	True	0.2396108610401209	-0.2396108610401216	-0.4792217220802425	-0.8773526170190395	0.3333333333333333	-0.2658850851779555	-0.3181464331402768	0.25	0.75	0.75	lower_in_UPEC	0.5177304964539007	-0.8773526170190395	False	moderate_cellular_localization_support	0.5020318383620639	lower_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	complement_architecture	Figure_10	11	5	0.4545454545454545	True	-0.1096651766845057	0.1096651766845061	0.2193303533690118	0.3971677743231212	0.6666666666666666	0.4640294912295942	1.090684992412691	0.6	0.4	0.6	higher_in_UPEC	0.7978142076502732	0.3971677743231212	False	directional_cellular_support	0.527343319538947	higher_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	complement_architecture	Figure_10	12	10	0.8333333333333334	True	-0.4694057011313746	0.4694057011313741	0.9388114022627488	0.749138688019736	0.3333333333333333	1.0303942190294413	1.053876480853552	0.8	0.2	0.8	higher_in_UPEC	0.5177304964539007	0.749138688019736	False	moderate_cellular_localization_support	0.7349138688019736	higher_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	complement_architecture	Figure_10	10	7	0.7	True	-0.2485049432911059	0.2485049432911062	0.4970098865822121	1.2736409941545	0.3333333333333333	0.7541700644215542	1.090684992412691	0.7142857142857143	0.2857142857142857	0.7142857142857143	higher_in_UPEC	0.5177304964539007	1.2736409941545	False	moderate_cellular_localization_support	0.72736409941545	higher_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_CLASSICAL	Classical complement pathway	complement_architecture	Figure_10	10	8	0.8	True	-0.1859996432028414	0.1859996432028413	0.3719992864056827	0.3550590403233675	0.6666666666666666	0.7138622719069032	1.1762685687999903	0.625	0.375	0.625	higher_in_UPEC	0.7978142076502732	0.3550590403233675	False	directional_cellular_support	0.5730059040323368	higher_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	complement_architecture	Figure_10	16	10	0.625	True	-0.4008334802548504	0.4008334802548505	0.8016669605097009	3.35742577184472	0.3333333333333333	1.296925269713744	1.375160641342297	0.8	0.2	0.8	higher_in_UPEC	0.5177304964539007	3.35742577184472	False	high_cellular_localization_support	0.8600000000000001	higher_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	complement_architecture	Figure_10	14	8	0.5714285714285714	True	0.1879200084926896	-0.1879200084926903	-0.3758400169853799	-0.3963564134224962	0.6666666666666666	-0.1726294784035968	-0.5061053609579389	0.375	0.625	0.625	lower_in_UPEC	0.7978142076502732	-0.3963564134224962	False	directional_cellular_support	0.28250217190548677	lower_in_UPEC
broad_cell_type	cycling_immune	COMPLEMENT_REGULATORS	Complement regulators	complement_architecture	Figure_10	12	5	0.4166666666666667	True	-0.3691131891930827	0.3691131891930829	0.7382263783861656	11.637537118707984	0.3333333333333333	1.9229879916613728	1.5662301921722173	0.8	0.2	0.8	higher_in_UPEC	0.5177304964539007	11.637537118707984	True	high_cellular_localization_support	0.8600000000000001	higher_in_UPEC
broad_cell_type	cycling_immune	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	lipid_metabolism	Figure_7	17	15	0.8823529411764706	True	0.1247446559671278	-0.1247446559671279	-0.2494893119342557	-0.7621844543057936	0.6666666666666666	0.1689462987130921	-0.2421284138102812	0.4666666666666667	0.5333333333333333	0.5333333333333333	lower_in_UPEC	0.7978142076502732	-0.7621844543057936	False	limited_cellular_support	0.2516034476056956	higher_in_UPEC
broad_cell_type	cycling_immune	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	steroid_cholesterol_endocrine	Figure_7	9	6	0.6666666666666666	True	-0.2776081976030419	0.277608197603042	0.555216395206084	0.6216669787127179	0.6666666666666666	0.8174052137139597	1.0486988330841724	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.7978142076502732	0.6216669787127179	False	moderate_cellular_localization_support	0.6288333645379385	higher_in_UPEC
broad_cell_type	cycling_immune	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	steroid_cholesterol_endocrine	Figure_7	13	9	0.6923076923076923	True	-0.1814474460980787	0.1814474460980783	0.362894892196157	0.36866366956784	0.6666666666666666	0.5405980462146851	0.3259590134762398	0.5555555555555556	0.4444444444444444	0.5555555555555556	higher_in_UPEC	0.7978142076502732	0.36866366956784	False	limited_cellular_support	0.525755255845673	higher_in_UPEC
broad_cell_type	cycling_immune	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	lipid_metabolism	Figure_7	16	14	0.875	True	-0.1436235599860471	0.1436235599860454	0.2872471199720926	0.6987548843910683	0.6666666666666666	0.4039132603806307	0.1522108096288774	0.5714285714285714	0.4285714285714285	0.5714285714285714	higher_in_UPEC	0.7978142076502732	0.6987548843910683	False	limited_cellular_support	0.48339742278167447	higher_in_UPEC
broad_cell_type	cycling_immune	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	lipid_metabolism	Figure_7	14	12	0.8571428571428571	True	-0.396584656453714	0.3965846564537131	0.7931693129074271	1.9415755601548783	0.3333333333333333	0.3729747157858201	0.258827338346662	0.8333333333333334	0.1666666666666666	0.8333333333333334	higher_in_UPEC	0.5177304964539007	1.9415755601548783	False	high_cellular_localization_support	0.7631681335560592	higher_in_UPEC
