population_level	population	feature_id	display_label	axis	proposed_figure_family	requested_genes	detected_genes	coverage_fraction	score_eligible	mean_control_score	mean_UPEC_score	mean_difference_UPEC_minus_control	hedges_g_UPEC_vs_control	exact_permutation_p	module_mean_gene_log2FC	module_median_gene_log2FC	fraction_genes_positive_log2FC	fraction_genes_negative_log2FC	gene_direction_coherence	direction	exact_permutation_q_within_population
refined_subtype	C1Q_APOE_resident_macrophage	PURINE_SALVAGE	Purine salvage	nucleotide_nad_nitrogen	Figure_9	12	10	0.8333333333333334	True	-0.21953995811708346	0.21953995811708332	0.43907991623416676	0.75594915240984	0.6666666666666666	0.3452901939982438	0.15896383126815122	0.7	0.3	0.7	higher_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	nucleotide_nad_nitrogen	Figure_9	10	7	0.7	True	0.05892455159032247	-0.05892455159031892	-0.11784910318064139	-0.38819879916826183	1.0	0.5707708727676734	-0.06823405835794638	0.42857142857142855	0.5714285714285714	0.5714285714285714	lower_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	nucleotide_nad_nitrogen	Figure_9	12	11	0.9166666666666666	True	0.5214980079284444	-0.5214980079284448	-1.0429960158568892	-1.9249741697596332	0.3333333333333333	-0.528500721209927	-0.44044777520715117	0.09090909090909091	0.9090909090909091	0.9090909090909091	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	adipokine_signaling	Figure_8	11	11	1.0	True	-0.40831961799822114	0.4083196179982216	0.8166392359964427	2.1965356555769278	0.3333333333333333	0.9404555607210501	0.44719053502045547	0.8181818181818182	0.18181818181818182	0.8181818181818182	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	amino_acid_metabolism	Figure_9	13	13	1.0	True	0.21646028662742994	-0.21646028662743044	-0.4329205732548604	-0.6501237667776066	0.3333333333333333	-0.17645728350030201	-0.1718811584239388	0.38461538461538464	0.6153846153846154	0.6153846153846154	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	lipid_metabolism	Figure_7	20	18	0.9	True	0.04725452129368307	-0.047254521293682954	-0.09450904258736603	-0.17539215310673933	1.0	-0.12319669928704752	-0.08461562006540957	0.4444444444444444	0.5555555555555556	0.5555555555555556	lower_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	STEROIDOGENESIS_CORE	Core steroidogenesis	steroid_cholesterol_endocrine	Figure_7	12	6	0.5	True	0.1103252724159905	-0.11032527241599055	-0.22065054483198104	-0.8075821701914103	0.3333333333333333	-0.26591130709802185	-0.2497743099566454	0.5	0.5	0.5	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	STEROID_CATABOLISM_DEACTIVATION	Steroid catabolism and deactivation	steroid_cholesterol_endocrine	Figure_7	13	4	0.3076923076923077	False											not_scored	
refined_subtype	C1Q_APOE_resident_macrophage	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	steroid_cholesterol_endocrine	Figure_7	10	7	0.7	True	0.30707174851094	-0.30707174851094027	-0.6141434970218802	-24.16025898344006	0.3333333333333333	-0.2529950361607967	-0.3164963263847329	0.2857142857142857	0.7142857142857143	0.7142857142857143	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	carbohydrate_inflammatory_carbon	Figure_8	23	20	0.8695652173913043	True	0.3173436152494859	-0.3173436152494875	-0.6346872304989735	-0.9097802128923651	0.3333333333333333	-0.20270569703982327	-0.1779765240379243	0.2	0.8	0.8	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	steroid_cholesterol_endocrine	Figure_7	11	3	0.2727272727272727	False											not_scored	
