dataset	analysis_family	tissue	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	q_value	fdr_0_10	direction
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.2653474573865672	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	-0.3581803266020909	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.7159321600271066	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	0.3667988269137078	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.0385061427396443	0.9777931297779312	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.1584186197031355	0.9151834081411548	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.0687352218142978	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.101247873556204	0.9412111420436904	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.559102393695678	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.4245595687724989	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.2481381092563892	0.888849296888493	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.8797041911271781	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.523732131138319	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.4902339741032377	0.7957454254574543	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.7446344914912053	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.0039671268564699	1.0	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.0283417151003333	0.978464178898566	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.960613721304766	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	1.265255542033866	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.1432238542689094	0.9027662451146192	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.1952936895453198	0.8707596751075012	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.6839938611237788	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.2364774451652148	0.888849296888493	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.3401538440683138	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.7363029411036537	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	-0.6962602874240469	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.4904882436922246	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.7003963891748872	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.2162982558040384	0.8964018852352053	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.2642129103960434	0.8649858206309818	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.5764899785252723	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.1537550043828793	0.9001145340011454	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.538690474302069	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.6687162067870439	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.4558386128695851	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.3028473787411856	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	0.1431634392663947	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.4232120891357079	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	0.7077309735966928	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.0467415211978371	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.3546081531981574	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	0.1312348292247969	0.9210164835164836	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	0.2898294371376078	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.4779669129995367	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	0.4575154607217774	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	0.1040068212709447	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.2055410707151096	0.8964018852352053	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	0.2048743292905752	0.8707596751075012	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.3904999292022162	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.0704649243100196	0.9412111420436904	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	-0.0155996195816466	0.9972527472527472	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	0.3260981822439222	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	-0.3734393115817846	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	0.5782000396501533	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	0.2246946199165754	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.5753774682279177	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	0.4007421562587914	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	1.1508293610411644	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.0051843513252547	0.9916008399160084	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.0542995570077241	0.9972527472527472	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.2193009933274784	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	-0.4135863332305933	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.6910461652770182	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.2476622491017035	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	-0.4966475564017939	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.5930338155036962	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	0.416921514850779	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.4309411285707986	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.3223128222237361	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	0.3989634068862952	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.3576176791675761	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.3783187089333651	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.2448261451459954	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.564648844583666	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.7360484078283704	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	0.5745950366293203	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.4823432471131333	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.8010822653736148	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.1029083591167707	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.2692284362831084	0.8704247222336591	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.4894663078967449	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	0.4173728526439439	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.3977095233566851	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	0.5990805427619894	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.3491030007321404	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.4658515521715884	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.4471217219262232	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	1.1825503908015684	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.7705917662725854	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.4251442512349531	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.9269698590723384	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.6216850765687096	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.3663894515934957	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.0290504154574962	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.3663597696283049	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	0.3480638296524763	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.698496137927261	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.5002606886809302	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.0112092431237912	0.9972527472527472	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	-0.0318886212720643	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	0.0071667134795168	0.9916008399160084	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	0.5712311994970121	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	0.3327292638980083	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	-0.2572233320109406	0.888849296888493	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	-0.9779976514567984	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.7254080278698753	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	-0.7838880627268637	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.2253376102206074	0.8707596751075012	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	0.3891861816974427	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.3135962544894414	0.808596691351273	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	0.2842637032332668	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.2235907207186629	0.9819024725274724	False	positive
