panel_key	final_figure	panel	source_id	source_role	locked_path	selection_score	second_best_score	score_margin	schema_columns	visual_reference_assets	lock_status	locked_path_exists
Figure_6H	Figure_6	H	U27A4_Figure_9_selected_purine_redox	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_7A	Figure_7	A	U27A4_Figure_10A	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.png	LOCKED_EXPLICIT_REPAIR	True
Figure_7B	Figure_7	B	U27A4_Figure_10B	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	205.999972311			dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.png	LOCKED_EXACT_RULE	True
Figure_7C	Figure_7	C	U27A4_Figure_10C	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.png	LOCKED_EXACT_RULE	True
Figure_7D	Figure_7	D	U27A4_Figure_10D	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_10.png	LOCKED_EXACT_RULE	True
Figure_7E	Figure_7	E	U26C1_U26D2C_complement_topology	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_7E	Figure_7	E	U26C1_U26D2C_complement_topology	refined_core	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	144.999994324			feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority		LOCKED_EXACT_RULE	True
Figure_7F	Figure_7	F	U26D2C_complement_comparison	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction		LOCKED_EXACT_RULE	True
Figure_7F	Figure_7	F	U26D2C_complement_comparison	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_7G	Figure_7	G	U26D2B_complement_coverage	module_coverage	project://06_tables/phaseU26D2B_GSE252321_refined_celltype_pseudobulk/UTI_HostOmics_U26D2B_module_coverage.tsv	68.999991036			feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible		LOCKED_EXACT_RULE	True
Figure_8A	Figure_8	A	U27A4_Figure_11A	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8A	Figure_8	A	U27A4_Figure_11A	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8B	Figure_8	B	U27A4_Figure_11B	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv				population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8C	Figure_8	C	U27A4_Figure_11C_composition	celltype_composition_effects	project://06_tables/phaseU26D2B_GSE252321_refined_celltype_pseudobulk/UTI_HostOmics_U26D2B_celltype_composition_effects.tsv				refined_broad_cell_type;mean_control;mean_UPEC;difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8D	Figure_8	D	U27A4_Figure_11C_targeted	targeted_state_effects	project://06_tables/phaseU26D2B_GSE252321_refined_celltype_pseudobulk/UTI_HostOmics_U26D2B_targeted_state_effects.tsv				targeted_measure;mean_control;mean_UPEC;difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8E	Figure_8	E	U27A4_Figure_11D	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv				feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8E	Figure_8	E	U27A4_Figure_11D	refined_core	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv				feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_11.png	LOCKED_EXPLICIT_REPAIR	True
Figure_8F	Figure_8	F	U26C1_U26D2C_evidence_boundary	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_8F	Figure_8	F	U26C1_U26D2C_evidence_boundary	refined_core	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	144.999994324			feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority		LOCKED_EXACT_RULE	True
