contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.14231083983308543	0.8211151966717521	-0.9634260365048376	-1.3402578002419596	-4.484357357089168	-0.44306304073723285	-1.686084951979437	0.20680416583670208	0.1111111111111111	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.08885773803610114	0.7779011926559805	-0.8667589306920815	-1.289974024948377	-4.095338611851761	-0.3243613357624648	-1.6710633654836962	0.20490457578580862	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.03756448065259993	0.604324077197619	-0.6418885578502189	-0.8517546154371797	-3.7740871829383424	0.42335580017612995	-1.154077328798918	0.33533373493799856	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.0172933009409173	0.5281136398811275	-0.5454069408220448	-0.744315365082096	-3.3960160302230005	1.0081858893777866	-0.9111660371608872	0.4432745267236256	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	0.028377960052907696	0.6927128767729155	-0.6643349167200078	-0.8527724012270284	-3.543784717444178	0.5949037624199295	-1.1048650419905202	0.3591104085384425	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	-0.12109081197844068	0.6334990679397944	-0.7545898799182351	-1.0885162443443697	-3.241990829225694	-0.05162789277157109	-1.517305744325355	0.2254806873257621	0.2222222222222222	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	0.09877470515356528	0.5597783976719264	-0.4610036925183611	-0.50684976743131	-3.6485344437984786	1.5686214046819063	-0.6139998480205353	0.5924820400338948	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	0.15554235565044874	0.3964459554527559	-0.24090359980230716	-0.25376894917288895	-3.0553184681072842	2.423745119384713	-0.3162109201130899	0.7763706120193866	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	0.03333894559412661	0.36953748497808747	-0.3361985393839609	-0.4225736558547329	-2.7109573987788176	1.7936533790082663	-0.5398706566582916	0.6320812711583949	0.3888888888888889	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	0.038729604688188674	0.17298841081886	-0.13425880613067132	-0.2814729674609406	-2.9231299797426202	1.763460722181846	-0.3446405512371315	0.7579289510645887	0.4444444444444444	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
