source_path	package_path	format	size_bytes	source_sha256	package_sha256	checksum_match	png_width_px	png_height_px	asset_type	figure_number	panel	source_freeze_phase
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_6.svg	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_6.svg	svg	343524	c29719c0f87b0def92a25be90e5c04bdb2b8a5cb41c3f5a3f2d13fe8466142bd	c29719c0f87b0def92a25be90e5c04bdb2b8a5cb41c3f5a3f2d13fe8466142bd	True			main_figure	6		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_6.pdf	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_6.pdf	pdf	54972	6b1e9cf4adab2a4201fc9f8d4fb160777db71300e8ff4b9e609d7287e38b86d3	6b1e9cf4adab2a4201fc9f8d4fb160777db71300e8ff4b9e609d7287e38b86d3	True			main_figure	6		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_A.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_A.png	png	19375	64a3962b6f3b9647987924229a2f7248791a31b1681b491e6ac91aef1b20d0bc	64a3962b6f3b9647987924229a2f7248791a31b1681b491e6ac91aef1b20d0bc	True	323.0	219.0	panel_crop	6	A	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_B.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_B.png	png	15194	d8b1290ecf88937850b119f9ce58da3550f9edd29a3cb3bc38d5604c19321d2d	d8b1290ecf88937850b119f9ce58da3550f9edd29a3cb3bc38d5604c19321d2d	True	311.0	267.0	panel_crop	6	B	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_C.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_C.png	png	20904	56a7e71df866d226446246ad7bcf77f3ba5bed1e1b394af5327135d9eaf43362	56a7e71df866d226446246ad7bcf77f3ba5bed1e1b394af5327135d9eaf43362	True	300.0	275.0	panel_crop	6	C	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_D.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_D.png	png	20796	68b0668a6b847973b97eb3940fbe5aca2c0bf8b7f1801d69b091b9e4bf457ceb	68b0668a6b847973b97eb3940fbe5aca2c0bf8b7f1801d69b091b9e4bf457ceb	True	328.0	240.0	panel_crop	6	D	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_E.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_E.png	png	14247	ae3148e3b967bb33333698f0f164a17dbf5d96d1530f4562b5c686ecb1a1fc16	ae3148e3b967bb33333698f0f164a17dbf5d96d1530f4562b5c686ecb1a1fc16	True	275.0	208.0	panel_crop	6	E	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_F.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_F.png	png	17505	3bde21834541d9a1ffa6a1d21855725fad5ced725910d1c4c6bb96eb42d222d4	3bde21834541d9a1ffa6a1d21855725fad5ced725910d1c4c6bb96eb42d222d4	True	301.0	267.0	panel_crop	6	F	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_G.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_G.png	png	18144	0a4fa277e0dea834498b838539a63f1916308dd18618039e02f4629038498e2d	0a4fa277e0dea834498b838539a63f1916308dd18618039e02f4629038498e2d	True	308.0	267.0	panel_crop	6	G	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_6_panel_H.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_6_panel_H.png	png	16264	fc0f0cc8fefb7e2d944e1f210f93446089d2cddc6608321fb26bee14f826b952	fc0f0cc8fefb7e2d944e1f210f93446089d2cddc6608321fb26bee14f826b952	True	307.0	267.0	panel_crop	6	H	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_7.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_7.png	png	601619	b4ace7438f81de06a686d14fcb388aa13515b9d58e99fd0f3f6f4a1d4277d038	b4ace7438f81de06a686d14fcb388aa13515b9d58e99fd0f3f6f4a1d4277d038	True	2125.0	3060.0	main_figure	7		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_7.svg	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_7.svg	svg	291945	a75f4257727a316b9642f93f51bb43c56338e517efbd12f63a763a3d8d68e06f	a75f4257727a316b9642f93f51bb43c56338e517efbd12f63a763a3d8d68e06f	True			main_figure	7		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_7.pdf	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_7.pdf	pdf	48240	2ab73664c2769e95da09187ee3ab66f5658df96a63e8158172b3172190981ff5	2ab73664c2769e95da09187ee3ab66f5658df96a63e8158172b3172190981ff5	True			main_figure	7		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_A.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_A.png	png	21036	6cfb2daef05745ff86b2eea3fe6727ae377e79ddf00df6cc689acedaf8451dbf	6cfb2daef05745ff86b2eea3fe6727ae377e79ddf00df6cc689acedaf8451dbf	True	474.0	250.0	panel_crop	7	A	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_B.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_B.png	png	19132	a7ca9aa61dca18d39c7d2a663eabe8b05a9e11cbafffc2d64b0f7b187518be61	a7ca9aa61dca18d39c7d2a663eabe8b05a9e11cbafffc2d64b0f7b187518be61	True	262.0	306.0	panel_crop	7	B	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_C.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_C.png	png	20685	c1e5af64bae63f47bc24f890389d9e325cc31278afd35c91022cde566deeb25b	c1e5af64bae63f47bc24f890389d9e325cc31278afd35c91022cde566deeb25b	True	236.0	316.0	panel_crop	7	C	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_D.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_D.png	png	20766	0d438885feaa4dc268df819f49788db1aaa2f3e43a2dcbd24ac5bdd356904437	0d438885feaa4dc268df819f49788db1aaa2f3e43a2dcbd24ac5bdd356904437	True	281.0	283.0	panel_crop	7	D	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_E.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_E.png	png	14030	ad209c7e3371ce51668da4d17bc43f2dde92f98aa54a8b062f28609652d0fc59	ad209c7e3371ce51668da4d17bc43f2dde92f98aa54a8b062f28609652d0fc59	True	184.0	251.0	panel_crop	7	E	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_F.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_F.png	png	19178	ae1b5e6980aa8a5d14ba5240050d8e4ac943126bfbcdf5963f07ecf27745faf5	ae1b5e6980aa8a5d14ba5240050d8e4ac943126bfbcdf5963f07ecf27745faf5	True	450.0	283.0	panel_crop	7	F	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_7_panel_G.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_7_panel_G.png	png	15110	0176244a978d53ee96f2e5835e65163abd9d24b3a681bf44be37fe9528b4cb11	0176244a978d53ee96f2e5835e65163abd9d24b3a681bf44be37fe9528b4cb11	True	222.0	286.0	panel_crop	7	G	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_8.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_8.png	png	474809	2a9df4bc0aff70c0431270421e161cebfc4127d84ce516416c0b6def1730af33	2a9df4bc0aff70c0431270421e161cebfc4127d84ce516416c0b6def1730af33	True	2125.0	2760.0	main_figure	8		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_8.svg	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_8.svg	svg	243293	df7bd127a83b6699b497c36cf7e0fbdf84c753fbda2bdc1a8be1e18203a94067	df7bd127a83b6699b497c36cf7e0fbdf84c753fbda2bdc1a8be1e18203a94067	True			main_figure	8		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/UTI_HostOmics_U27B2E2E_Figure_8.pdf	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figure_8.pdf	pdf	43918	3ff40fc5aa6f5e6039aa0167ee71f7baa6f59cb4656a93232ec6703675afc4fb	3ff40fc5aa6f5e6039aa0167ee71f7baa6f59cb4656a93232ec6703675afc4fb	True			main_figure	8		phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_A.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_A.png	png	20423	983cbf71a254d4f8039c8cf2868f6db11c4da438781c6691760ba3499dbb09fd	983cbf71a254d4f8039c8cf2868f6db11c4da438781c6691760ba3499dbb09fd	True	319.0	243.0	panel_crop	8	A	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_B.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_B.png	png	22955	a6d0e68d78f3531c9f283f3e47913a8d8766c113b0c1a02f0aebf2808da3bde7	a6d0e68d78f3531c9f283f3e47913a8d8766c113b0c1a02f0aebf2808da3bde7	True	335.0	296.0	panel_crop	8	B	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_C.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_C.png	png	12501	355874adefecaf97db8ba56d2cb0381187ae20a2f78904efcd7d6cb18d533bb2	355874adefecaf97db8ba56d2cb0381187ae20a2f78904efcd7d6cb18d533bb2	True	319.0	266.0	panel_crop	8	C	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_D.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_D.png	png	14419	bd93c8cd935189bc172f5b51ca5673a1d602ca93b32fcdb374402e0cb984441b	bd93c8cd935189bc172f5b51ca5673a1d602ca93b32fcdb374402e0cb984441b	True	334.0	266.0	panel_crop	8	D	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_E.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_E.png	png	19759	039adfc65b9f6769d8a2a7f52c4a9304df35783f6b51f17422130ff0e32e96fa	039adfc65b9f6769d8a2a7f52c4a9304df35783f6b51f17422130ff0e32e96fa	True	293.0	231.0	panel_crop	8	E	phaseU27B2E2E_final_figures_5_to_8_freeze
project://06_figures/phaseU27B2E2E_final_figures_5_to_8_freeze/panel_crops/UTI_HostOmics_U27B2E2E_Figure_8_panel_F.png	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/panel_crops/UTI_HostOmics_U27B3A_Figure_8_panel_F.png	png	21414	66f85b3579b865adf26a878567b1fb54bd5bb714eb7665c7bc14e9435761b2b9	66f85b3579b865adf26a878567b1fb54bd5bb714eb7665c7bc14e9435761b2b9	True	294.0	231.0	panel_crop	8	F	phaseU27B2E2E_final_figures_5_to_8_freeze
	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_Figures_1_to_8_contact_sheet.png	png	2642982		670056dbc363b311d8f99cc0be569e6bca087e5f3ed764696f2491a606d7253f	True	2324.0	6810.0	main_contact_sheet			U27B3A_generated
	project://06_figures/phaseU27B3A_complete_eight_figure_package_assembly/UTI_HostOmics_U27B3A_all_57_panels_contact_sheet.png	png	5118915		77516dfa0d4c02a6d83c2f19b0851ac7e0e0935e7f4ed2fec45a9a222bf42a13	True	2900.0	11415.0	panel_contact_sheet			U27B3A_generated
