feature_id	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY_ADJUSTED	GSE186800 | GSE186800_AVERAGE_TREATMENT	GSE186800 | GSE186800_BLOCK_MAIN_PBS	GSE186800 | GSE186800_GARDNERELLA1_VS_PBS1	GSE186800 | GSE186800_GARDNERELLA2_VS_PBS2	GSE186800 | GSE186800_INTERACTION_RECURRENCE	GSE186800 | GSE186800_TREATMENT_BLOCK1	GSE186800 | GSE186800_TREATMENT_BLOCK2	GSE252321 | GSE252321_UPEC_VS_CONTROL	GSE280297 | C1_PRETERM_VS_TERM__bladder	GSE280297 | C1_PRETERM_VS_TERM__placenta	GSE280297 | C1_PRETERM_VS_TERM__uterus	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__bladder	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__placenta	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__uterus	GSE280297 | C3_INFECTED_PREGNANT_VS_NONPREGNANT__bladder
MTOR_SIGNALING	0.4477174051794766	0.16589026859572997	0.2116272088820607	0.16032856828164288	1.1446339005265753	0.6560293104113122	-0.11637911261864095	0.2698167651913812	0.15343765257274025	-0.4745522246918041	-0.8057188489579195	0.1067236689885148	0.1649044424629158	0.4883531993430784	-0.4784524505023684	0.4048917584702233	-0.1315461676284759
NAD_METABOLISM	0.004953123829959808	-0.004488135664291168	0.17517485549130107	-0.09640637532326521	0.29978631082909574	0.5765529271590989	0.06157797870298923	0.14438586613980647	0.2059638448427957	-0.413058608436714	-0.5157014834788579	-0.1007154385925764	0.0014363055145729	0.2448261451459954	-0.564648844583666	0.7360484078283704	0.4449612884131995
NEUTROPHIL_NETOSIS_ANCHOR	0.879041384378631	0.4717524899299532	-0.32575470456265115	0.4161609525176347	-0.5192442507086877	-0.9711599592635897	-0.12802165564573534	-0.2617438767397835	-0.3897655323855188	1.6831623720365632	0.0719187500937579	0.9311897917716284	0.2314004499277834	1.265255542033866	0.1432238542689094	-0.1952936895453198	0.1035655495540293
NFKB_MAPK_INFLAMMATION_ANCHOR	0.7082818872371012	0.401604812956293	0.2535832532837555	0.10932080807684169	0.6050607220316966	0.6596047019698326	-0.019923663749612963	0.263545085158562	0.24362142140894905	1.0445949889470858	-0.5802083055318991	0.2998598713410063	0.1796772608549897	0.6839938611237788	-0.2364774451652148	0.3401538440683138	0.0632280771334503
NITRIC_OXIDE_SYNTHESIS_REGULATION	0.4025333861580307	0.16155925619984426	-0.18552893563849843	0.22106096343903803	-0.3777478710303467	-0.6583411823643781	-0.0744376947676588	-0.14831008825466901	-0.2227477830223278	0.808654716637116	-0.057118308562182	-0.0167083531948147	0.2290624948263601	0.5745950366293203	-0.4823432471131333	-0.8010822653736148	0.773978298768809
OXIDATIVE_STRESS_NRF2_ANCHOR	0.5132921803066586	0.38292770093513295	0.26280698573660904	0.4091642996819253	1.1572377369288334	0.5834375848680315	-0.2110060752791704	0.36831002337619423	0.15730394809702383	0.5733729709195335	-0.471335951988209	0.1309203690282578	0.2700407163010553	0.7363029411036537	-0.6962602874240469	0.4904882436922246	0.0767979929584866
PENTOSE_PHOSPHATE_PATHWAY	0.5543649142890535	0.2951959645232309	-0.21880996700621594	0.14113387447613424	-0.35762126795053256	-0.4978064340028644	-0.17275865369011573	-0.13243064016115808	-0.3051892938512738	-0.46903926055951584	-0.5421655832476104	0.3172599260596709	0.1498006661778333	0.6129351439755868	-0.377739663449227	0.428492046396194	0.3985926277046877
PHOSPHOLIPID_METABOLISM	0.35478204883499737	0.12031125109120595	0.538755285197116	-0.09470839618422766	1.0470073529912645	0.9963949951421159	-0.16802889623544365	0.6227697333148379	0.4547408370793942	0.29130878269998084	-0.6455749484980116	0.2066772328566986	0.0647531385367743	0.2476622491017035	-0.4966475564017939	0.5930338155036962	0.1812514372235786
PI3K_AKT_SIGNALING	0.705318370173979	0.3307016024578986	0.7116572012171	-0.19828843559497802	0.9101294660278204	1.0063823454538638	0.039990063831163505	0.6916621693015182	0.7316522331326818	0.5144853654662742	-1.289974024948377	-0.363776852967889	-0.6352753686157185	0.1040068212709447	-0.2055410707151096	0.2048743292905752	0.4458709580838572
PLACENTAL_STEROID_METABOLISM	-0.3079140654868935	-0.1552334804905158	0.14923106566933894	0.0287303094393315	0.7720509212080437	0.15434791707336956	-0.190265492463856	0.24436381190126694	0.05409831943741095	1.0602349023846258	0.2693983197571547	0.0104384168928135	-0.1335145946838685	0.6393394121926572	-0.0657532120434069	-0.3187270208115405	0.7761391768770401
PPARG_ADIPOMETABOLIC_REGULATION	0.6058546353015264	0.1889232013025937	0.4478822376540223	0.07060541837988568	0.5752726127953597	1.468492934934111	0.33776840182619927	0.27899803674092266	0.6167664385671219	0.5451508305094149	-0.4225736558547329	0.203366431931541	0.0270436827566696	0.1096599187511169	-0.3225482667085081	-0.2397280946976295	-0.0989952590175162
PPAR_SREBP_LXR_REGULATION	0.5810081152389857	0.17972431817783985	0.4588103829459571	-0.10212563338648004	0.9771993292927202	1.1656500578423767	-0.03297382921614732	0.4752972975540308	0.44232346833788344	0.05122693495495408	-0.3897187535088728	-0.0778318475584279	0.3420114969122291	0.416921514850779	-0.4309411285707986	-0.3223128222237361	-0.5415905503476
PREGNANCY_INFLAMMATION_ANCHOR	0.7383863861317974	0.2899979429498678	0.24553006441579867	-0.05646942678397419	0.34907259028991494	1.0201218654768394	0.16528294174036315	0.16288859354561708	0.3281715352859802	1.8318950944988113	-0.5591454054564856	0.0045951462837565	-0.6189496258250285	0.7003963891748872	0.2162982558040384	-0.2642129103960434	0.3664402293437156
PROGESTERONE_BIOSYNTHESIS_RESPONSE	0.3278790487605357	0.07875755150626075	0.3914043087873486	0.21781939363139952	1.327345769340583	0.4046293889478974	-0.3965385311694557	0.5896735743720765	0.19313504320262076	0.29430670773777184	-0.5874343331618976	-0.5030817475315358	-0.0210766446069607	0.1940670575479958	0.2114562197285492	-0.4524163703949599	0.2357976586753661
PURINE_DEGRADATION_URATE	0.3508162005444344	0.13550411202567478	0.179807353503968	0.15907993814379623	0.36133560132985126	0.23866027234257642	-0.08220451898292647	0.22090961299543124	0.13870509401250478	0.6667329786824677	-0.4048342058971698	-0.3108743913931822	-0.3218919033956605	0.1029083591167707	-0.2692284362831084	-0.4894663078967449	1.0307811243653426
PURINE_DE_NOVO_SYNTHESIS	0.033631862102023284	0.03839658688493037	0.434063929055752	0.3282895247658357	0.870264694900462	0.5812692734715922	-0.15133843979985076	0.5097331489556773	0.3583947091558266	-1.0412989905292878	-0.90439918257767	-0.0134360270966139	-0.1830970025422584	0.4173728526439439	-0.3977095233566851	0.5990805427619894	0.6741700804836344
PURINE_SALVAGE	0.4914224452769261	0.10524996513644888	0.13081451183130122	0.11631425943459017	0.4040296847221074	0.15473559139386003	-0.09960926748967372	0.18061914557613806	0.08100987808646434	1.4487437909106362	-0.6095832639873975	0.0150347420590714	-0.0024038860814815	0.3491030007321404	-0.4658515521715884	-0.4471217219262232	1.3706554466140357
