dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	model_estimate	model_standard_error	model_t_value	model_p_value	degrees_freedom	direction	model_q_within_contrast	model_fdr_0_05	model_fdr_0_10
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9			0.13902075386740897		0.13902075386740897	0.21682965145085897	0.6411519501008645	0.5305015015347159	16	positive	0.7283156207510506	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9			-0.29307465383699177		-0.29307465383699177	0.21682965145085945	-1.351635497617409	0.19529301304543145	16	negative	0.6877710459426064	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9			0.8950825362282925		0.8950825362282925	0.216829651450859	4.128044897176569	0.0007887906658108776	16	positive	0.06389204393068108	False	True
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9			-0.43209540770440075		-0.43209540770440075	0.30664343380643644	-1.409113517745023	0.17794031339086214	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9			-0.0770269499847914		-0.0770269499847914	0.15332171690321791	-0.5023877343704254	0.6222385488596905	16	negative	0.7691986183501023	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9			0.3181737021647127		0.3181737021647127	0.2533391847160441	1.2559198156469105	0.22717564496642587	16	positive	0.5056450752758535	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9			0.16966965948791735		0.16966965948791735	0.25333918471604466	0.6697331866686619	0.5125780664180963	16	positive	0.7721763319314663	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9			0.11304268955283088		0.11304268955283088	0.25333918471604416	0.4462108365886432	0.6614245809033507	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9			-0.14850404267679534		-0.14850404267679534	0.35827571090597304	-0.4144965403914004	0.6840144648572943	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9			0.24392168082631502		0.24392168082631502	0.17913785545298616	1.3616422961495764	0.19217755445420423	16	positive	0.37966785148269616	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9			0.1904363741608624		0.1904363741608624	0.31755925460915135	0.5996876847291052	0.5571122831186991	16	positive	0.7391037645816085	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9			0.10468361295396295		0.10468361295396295	0.3175592546091521	0.32965064451611154	0.7459402539504066	16	positive	0.9107629434269303	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9			-0.1755262225372713		-0.1755262225372713	0.3175592546091514	-0.5527353399078453	0.5880844186803171	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9			-0.08575276120689945		-0.08575276120689945	0.4490966047253535	-0.19094502230615132	0.8509705570951955	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9			0.14755999355741267		0.14755999355741267	0.22454830236267637	0.6571414346258695	0.5204315851101452	16	positive	0.7395606735775747	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9			0.12731399437618934		0.12731399437618934	0.30223474463606786	0.42124208627797866	0.6791826939482315	16	positive	0.8335423971182842	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9			-0.1750531810413763		-0.1750531810413763	0.30223474463606853	-0.5791960856524421	0.5705222070744314	16	negative	0.7867432161257365	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9			0.28450486643323913		0.28450486643323913	0.3022347446360679	0.9413373924821979	0.3605285036082376	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9			-0.30236717541756564		-0.30236717541756564	0.4274244748846971	-0.707416615529873	0.48948431466187603	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9			-0.023869593332593475		-0.023869593332593475	0.21371223744234813	-0.11169034407321964	0.9124581093581524	16	negative	0.959858530623511	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9			0.6594667803935808		0.6594667803935808	0.34917129092558497	1.8886626636613308	0.07720386393006265	16	positive	0.32775533756597486	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9			0.4234980071502635		0.4234980071502635	0.3491712909255857	1.2128660578813681	0.24278503368566717	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9			0.2218339070163325		0.2218339070163325	0.349171290925585	0.6353154247827594	0.5342041073687365	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9			-0.23596877324331728		-0.23596877324331728	0.49380277521828486	-0.47786036264986076	0.6392127639542082	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9			0.5414823937719221		0.5414823937719221	0.24690138760914196	2.193111991047687	0.0434222738903019	16	positive	0.206894363830262	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9			0.21975859245305948		0.21975859245305948	0.2195356549786246	1.001015495521475	0.33171875099982695	16	positive	0.5777000927589047	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9			-0.10855414580357617		-0.10855414580357617	0.2195356549786251	-0.49447159648916916	0.627693533753634	16	negative	0.8334946923613828	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9			-0.04202267316683446		-0.04202267316683446	0.21953565497862462	-0.19141616504583756	0.8506075727109605	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9			-0.32831273825663565		-0.32831273825663565	0.310470300695232	-1.0574690639376756	0.30600287361037065	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9			0.055602223324741656		0.055602223324741656	0.15523515034761573	0.35818062597441647	0.7248899615824484	16	positive	0.8388012412596904	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9			0.1395855856843773		0.1395855856843773	0.2941787801540615	0.47449236689089636	0.641560142251087	16	positive	0.811974555036532	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9			0.44870020059006155		0.44870020059006155	0.2941787801540622	1.5252636521066412	0.14671580307585427	16	positive	0.6312476492538133	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9			-0.17111912513996644		-0.17111912513996644	0.29417878015406157	-0.5816841209632838	0.5688850495168379	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9			0.30911461490568426		0.30911461490568426	0.41603162065624777	0.7430075012521579	0.4682471201911411	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9			0.2941428931372194		0.2941428931372194	0.2080158103281235	1.4140410417517753	0.17651299955114189	16	positive	0.3666039221446793	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9			0.09777512378135582		0.09777512378135582	0.2549140435337102	0.38356115036253735	0.7063525007241205	16	positive	0.8520015955936889	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9			-0.11622705994012157		-0.11622705994012157	0.2549140435337108	-0.45594608413463605	0.654556183195764	16	negative	0.8415722355374109	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9			0.36151586875559827		0.36151586875559827	0.2549140435337103	1.4181873377556415	0.17531923209087988	16	positive	0.8859771442044103	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9			-0.2140021837214774		-0.2140021837214774	0.36050289760473936	-0.5936212583681159	0.5610646422070348	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9			-0.009225968079382876		-0.009225968079382876	0.18025144880236932	-0.05118387752599082	0.95981255831323	16	negative	0.9718102152921453	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9			0.5097331489556773		0.5097331489556773	0.34351851643217163	1.4838593105542977	0.1572780885245233	16	positive	0.4718342655735699	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9			0.3583947091558266		0.3583947091558266	0.34351851643217235	1.0433053591351067	0.3123149755900231	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9			0.3282895247658357		0.3282895247658357	0.34351851643217163	0.9556676250686391	0.3534576853601946	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9			-0.15133843979985076		-0.15133843979985076	0.48580854486466296	-0.3115186865270366	0.7594286898899029	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9			0.434063929055752		0.434063929055752	0.24290427243233104	1.7869752751124406	0.09289950236022275	16	positive	0.27863218254336114	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9			0.18061914557613806		0.18061914557613806	0.27808209695628167	0.649517345967561	0.5252196141524241	16	positive	0.7283156207510506	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9			0.08100987808646434		0.08100987808646434	0.2780820969562823	0.29131640969752914	0.7745521040750823	16	positive	0.9137170836492763	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9			0.11631425943459017		0.11631425943459017	0.27808209695628167	0.41827309527544443	0.6813075900790668	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9			-0.09960926748967372		-0.09960926748967372	0.3932674729687243	-0.253286311063909	0.8032726684384888	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9			0.13081451183130122		0.13081451183130122	0.19663373648436178	0.6652699285999931	0.5153540506020349	16	positive	0.7395606735775747	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9			0.22090961299543124		0.22090961299543124	0.34073181307257744	0.6483386772821723	0.5259620337069516	16	positive	0.7283156207510506	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9			0.13870509401250478		0.13870509401250478	0.3407318130725782	0.40707996345195874	0.6893432967980901	16	positive	0.8724501100100829	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9			0.15907993814379623		0.15907993814379623	0.3407318130725775	0.4668772683985086	0.64688207668973	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9			-0.08220451898292647		-0.08220451898292647	0.48186755117921426	-0.1705956725696877	0.8666803253919979	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9			0.179807353503968		0.179807353503968	0.24093377558960669	0.7462936778537931	0.4663147883814279	16	positive	0.6911165730638658	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9			0.11142193202951137		0.11142193202951137	0.3000591547766721	0.3713332196527729	0.7152605987700105	16	positive	0.8520015955936889	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9			-0.051806560282274844		-0.051806560282274844	0.3000591547766727	-0.17265448981496098	0.865088165392083	16	negative	0.9469208296859287	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9			0.31844905698769654		0.31844905698769654	0.30005915477667217	1.0612875891912432	0.3043170966647341	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9			-0.1632284923117862		-0.1632284923117862	0.4243477261993782	-0.3846573982467716	0.7055560056622019	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9			0.02980768587361826		0.02980768587361826	0.2121738630996887	0.1404870771458466	0.8900285899119137	16	positive	0.959858530623511	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9			-0.11694969778334365		-0.11694969778334365	0.19940822079019627	-0.5864838336148144	0.5657337457291325	16	negative	0.7391037645816085	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9			-0.32932779254247846		-0.32932779254247846	0.1994082207901967	-1.65152565544915	0.118118485933195	16	negative	0.6312476492538133	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9			0.3087327367219701		0.3087327367219701	0.1994082207901963	1.5482447789692562	0.1411140959701896	16	positive	0.8859771442044103	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9			-0.2123780947591348		-0.2123780947591348	0.2820058102901847	-0.7530982944663346	0.46232900804693333	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9			-0.22313874516291105		-0.22313874516291105	0.1410029051450921	-1.5825116860769721	0.1330967208124096	16	negative	0.3176662620406192	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9			0.14438586613980647		0.14438586613980647	0.24222028029386078	0.5960932171519167	0.5594523328520262	16	positive	0.7391037645816085	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9			0.2059638448427957		0.2059638448427957	0.24222028029386128	0.8503162682865393	0.4076942971286821	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9			-0.09640637532326521		-0.09640637532326521	0.2422202802938608	-0.398011162427462	0.6958822599507617	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9			0.06157797870298923		0.06157797870298923	0.34255120547339113	0.179762843391227	0.8595956670940644	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9			0.17517485549130107		0.17517485549130107	0.17127560273669523	1.0227659555260782	0.32163455755557957	16	positive	0.5543063651489776	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9			-0.07326838547669705		-0.07326838547669705	0.2740709924376221	-0.267333601506087	0.7926276382581823	16	negative	0.9171834099844681	False	False
