dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	welch_p_value	permutation_p_value	permutation_method	n_permutations	auc_group_a_higher	direction	permutation_q_within_contrast	welch_q_within_contrast	permutation_fdr_0_05	permutation_fdr_0_10
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.04783187480806196	-0.061284589597828475	0.10911646440589043	0.4914224452769261	0.03393804836969524	0.0370962903709629	monte_carlo	10000	0.6150914634146342	higher_in_group_a	0.09812567130383736	0.08977161181661321	False	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.05772885329980518	-0.07396509329037715	0.13169394659018233	0.3508162005444344	0.16781899220542226	0.138986101389861	monte_carlo	10000	0.5083841463414634	higher_in_group_a	0.26523394172210685	0.30580349690765835	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.003535480670394274	-0.004529834608941765	0.008065315279336039	0.016004777409497403	0.9422721754866612	0.9441055894410559	monte_carlo	10000	0.4893292682926829	higher_in_group_a	0.9799577004324884	0.9780546631633699	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	0.20334377347834307	-0.26053420976912284	0.4638779832474659	1.1407542179613852	3.2480410938107558e-06	9.999000099990002e-05	monte_carlo	10000	0.7949695121951219	higher_in_group_a	0.0027330600273306003	0.00026633936969248196	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.00041589014520308944	-0.000532859248541866	0.0009487493937449555	0.004953123829959808	0.9831732152022494	0.9831016898310169	monte_carlo	10000	0.5114329268292683	higher_in_group_a	0.983101689831017	0.9831732152022494	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	0.08669194508574636	-0.1110740546411125	0.19776599972685888	0.594293644026158	0.009843369857139652	0.0052994700529947	monte_carlo	10000	0.7027439024390244	higher_in_group_a	0.022871397070819234	0.03363151367856048	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	0.05339949382053666	-0.06841810145756001	0.12181759527809667	0.4025333861580307	0.08087966744055936	0.08849115088491151	monte_carlo	10000	0.600609756097561	higher_in_group_a	0.19593938042093226	0.1745298086875228	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.2226646046934015	-0.28528902476342227	0.5079536294568238	1.057524180064571	8.333805403477468e-06	9.999000099990002e-05	monte_carlo	10000	0.7614329268292683	higher_in_group_a	0.0027330600273306003	0.0003414483561445072	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.042920738772058355	-0.054992196551698694	0.09791293532375706	0.20243713325042986	0.3691519256278103	0.38936106389361064	monte_carlo	10000	0.5899390243902439	higher_in_group_a	0.5321267873212678	0.5045076316913407	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.02003496354633841	0.02566979704374802	-0.045704760590086435	-0.05851925642302985	0.8077608742140134	0.8071192880711929	monte_carlo	10000	0.4496951219512195	higher_in_group_b	0.9318985909628215	0.932906925148579	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.11573912293391068	0.14829075125907332	-0.264029874192984	-0.731056330288296	0.001906500448592244	0.0018998100189981002	monte_carlo	10000	0.3041158536585366	higher_in_group_b	0.012982035129820352	0.011518143500785361	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.005690633792124282	0.0072911245461603075	-0.012981758338284589	-0.03531720482920195	0.883584278874757	0.885011498850115	monte_carlo	10000	0.5739329268292683	higher_in_group_b	0.9500400609289721	0.9471034427137235	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.02567863011234225	0.03290074483143955	-0.058579374943781806	-0.0922473959152638	0.6931154933336818	0.6832316768323168	monte_carlo	10000	0.47484756097560976	higher_in_group_b	0.8119564855108692	0.8237024703385784	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.044630981085657356	-0.057183444515997	0.10181442560165435	0.3120469524740826	0.18488272496957198	0.18038196180381963	monte_carlo	10000	0.5952743902439024	higher_in_group_a	0.32155045365028717	0.32848367046172444	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.002863851878795023	0.003669310219706609	-0.0065331620985016325	-0.012596573873159482	0.9585118725557773	0.9593040695930407	monte_carlo	10000	0.4557926829268293	higher_in_group_b	0.9805612031389453	0.9796921081481385	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.25873857366976216	-0.3315087975143849	0.590247371184147	1.0485764979846046	1.2492013029677094e-05	9.999000099990002e-05	monte_carlo	10000	0.7782012195121951	higher_in_group_a	0.0027330600273306003	0.0003414483561445072	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	0.24254395898579093	-0.3107594474505424	0.5533034064363334	0.9145963745038117	8.132764225073796e-05	0.00019998000199980003	monte_carlo	10000	0.7400914634146342	higher_in_group_a	0.0027330600273306003	0.0013337733329121025	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.11827305283502981	-0.15153734894488058	0.2698104017799104	0.6812706319430196	0.002628418746551322	0.0046995300469953	monte_carlo	10000	0.6867378048780488	higher_in_group_a	0.021408970214089704	0.012678255130424023	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.18425273613703344	-0.23607381817557105	0.42032655431260446	0.7082818872371012	0.0022474426342995826	0.0027997200279972004	monte_carlo	10000	0.698170731707317	higher_in_group_a	0.015305136153051362	0.011518143500785361	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.20406021618844333	-0.26145215199144245	0.4655123681798858	0.879041384378631	0.000326994818076615	0.0004999500049995	monte_carlo	10000	0.7454268292682927	higher_in_group_a	0.005856557201422715	0.0033516968852853038	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.15870946040938622	-0.20334649614952802	0.3620559565589142	0.5132921803066586	0.02977681412522855	0.0331966803319668	monte_carlo	10000	0.6371951219512195	higher_in_group_a	0.09073759290737592	0.08138995860895802	False	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.08489321121198001	0.1087694268653519	-0.19366263807733192	-0.30430013333115147	0.20777195214532904	0.19168083191680832	monte_carlo	10000	0.4184451219512195	higher_in_group_b	0.3221106460782493	0.3407460015183396	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.12926769119250964	-0.16562422934040075	0.29489192053291036	0.7383863861317974	0.0020366867716619034	0.0020997900209979003	monte_carlo	10000	0.7202743902439024	higher_in_group_a	0.013244829363217525	0.011518143500785361	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.09341258463149221	-0.11968487405909907	0.21309745869059127	0.6055708827913637	0.007635374423153434	0.0131986801319868	monte_carlo	10000	0.6478658536585366	higher_in_group_a	0.04162660657011222	0.02981431917612293	True	True
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	0.03363241307380538	-0.04309152925081158	0.07672394232461696	0.22262769790549541	0.32551562833997083	0.3451654834516548	monte_carlo	10000	0.5884146341463414	higher_in_group_a	0.4929403611363002	0.4853142095250474	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	0.001506428315284671	-0.0019301112789586253	0.0034365395942432962	0.009763136522772026	0.9677446434146246	0.9686031396860314	monte_carlo	10000	0.4916158536585366	higher_in_group_a	0.9805612031389453	0.9796921081481385	False	False
GSE112098	GSE112098_SEPSIS_VS_VASCULAR_SURGERY	human_urinary_systemic_inflammation_comparator	human_comparator_unadjusted	sepsis	vascular_surgery	41	32	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	0.09560090863360639	-0.12248866418680984	0.21808957282041624	0.44796290513719034	0.06148406247452557	0.056194380561943806	monte_carlo	10000	0.6638719512195121	higher_in_group_a	0.1339980287685517	0.14004703119197492	False	False
