dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	welch_p_value	permutation_p_value	permutation_method	n_permutations	auc_group_a_higher	direction	permutation_q_within_contrast	welch_q_within_contrast	permutation_fdr_0_05	permutation_fdr_0_10
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.24548070303847216	-0.24548070303847452	0.4909614060769467	0.8909110371341586	0.2742545934977475	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.029173807862598905	-0.029173807862598655	0.05834761572519756	0.04498582180336342	0.9487815524979311	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.13253192093359242	0.13253192093359256	-0.265063841867185	-0.4272133733758726	0.5908734773198749	1.0	exact	6	0.5	higher_in_group_b	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.08426700199008051	0.08426700199007982	-0.16853400398016033	-0.3102140209047214	0.6668313145571182	1.0	exact	6	0.5	higher_in_group_b	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.036559128301041036	0.03655912830104065	-0.07311825660208168	-0.1859260840471238	0.776577359013018	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.9014576172112435	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.05821507416081008	-0.05821507416081022	0.1164301483216203	0.18928607807933387	0.7775071948446975	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.9014576172112435	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.11115331770760215	-0.11115331770760227	0.2223066354152044	0.258206035535592	0.7214842695109984	1.0	exact	6	0.5	higher_in_group_a	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	0.3012129247516253	-0.30121292475162526	0.6024258495032506	1.2138848239356397	0.2248632550760045	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.24400996905148747	-0.24400996905148664	0.4880199381029741	0.6106585347065031	0.41947014901383417	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	0.6098041188488996	-0.6098041188488996	1.2196082376977992	1.2719950882687319	0.25761805611704675	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.1344117667352915	-0.1344117667352922	0.26882353347058374	0.5280174153001915	0.463802825787619	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.37463130428032876	-0.37463130428032954	0.7492626085606583	1.0445949889470858	0.27479655771489353	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.6051549101530429	-0.6051549101530432	1.2103098203060862	1.6831623720365632	0.12180464178290734	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.31092059936958105	-0.31092059936958283	0.6218411987391639	0.5733729709195335	0.44861512850129137	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.28674069569869076	-0.2867406956986909	0.5734813913973816	0.3001924105448774	0.6528267346463712	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.44321283873701023	-0.4432128387370099	0.8864256774740201	1.8318950944988113	0.19110337432076066	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.11356768802068132	-0.11356768802068204	0.22713537604136336	0.6171037200481244	0.4042477009596651	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	0.3520259430026985	-0.3520259430026982	0.7040518860053967	0.9316133391489463	0.350199477429752	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	0.09268623091748823	-0.09268623091748845	0.1853724618349767	0.26987677665427234	0.7048478601642125	1.0	exact	6	0.5	higher_in_group_a	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	0.008840500736998824	-0.00884050073699888	0.017681001473997704	0.013614472412073735	0.9837920587559885	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9872719067932941	False	False
