contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10	evidence_tier	stability_class	permutation_p_value	permutation_method	n_permutations	stable_hedges_g_ci_low	stable_hedges_g_ci_high	effect_ci_status	permutation_q_within_contrast	permutation_q_within_family	permutation_fdr_0_05	permutation_fdr_0_10	family_fdr_0_10
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	-0.2943804746033992	0.329083261472301	-0.6234637360757003	-0.8422646529769671	-13.218512388103017	0.0	-1.5781726521375778	0.2327860408526031	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6666666666666666	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	-0.556621452035023	0.6807300626965395	-1.2373515147315626	-1.532947024498103	-22.192445430010675	0.0	-2.9431263087608888	0.0903840488183574	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	-0.495747878014494	0.6274126665589728	-1.1231605445734667	-2.5638360544666905	-13.422190287279074	0.0	-4.837913261501151	0.0286675106246679	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.1	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	-0.2734487346561376	0.4466252375028428	-0.7200739721589804	-0.8840367085233961	-8.760057297861763	0.0	-1.7113672642684847	0.2258655179012383	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	-0.6006186699320715	0.3363651217540138	-0.9369837916860853	-0.6147476352712014	-1.7510958328480577	0.3654255707052378	-1.1686596761853667	0.3505177641932582	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False	secondary_exploratory	exploratory_tiny_group	0.6	exact	10			suppressed_min_group_below_4	0.7838709677419355	0.8	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	-0.1227342880802545	0.1492562762295247	-0.2719905643097793	-0.6058067445256515	-3.802482498023697	0.7885377117092762	-0.9036043943282416	0.4539981286694457	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5862330767469558	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6666666666666666	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	-0.7257483178346168	0.6689199261087575	-1.3946682439433742	-1.6233551237688848	-36.045932247552045	0.0	-3.140016273601109	0.0847512585670425	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	0.1216816105919847	0.1285929441683189	-0.0069113335763342	-0.0116014760878961	-0.7994993777827997	7.3547086999684925	-0.022359786378697	0.984099248090357	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9896458283771818	False	False	secondary_exploratory	exploratory_tiny_group	1.0	exact	10			suppressed_min_group_below_4	1.0	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	-0.3422506951464756	0.5387259778157446	-0.8809766729622203	-1.1977444355074067	-7.562043239885343	0.0	-2.278493654743984	0.1354854222108215	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	-0.3451107717915493	0.4350447304217762	-0.7801555022133255	-0.7065658422490039	-4.057768729486617	0.0	-1.366745344416913	0.3015710179451896	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5197287756076672	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6666666666666666	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.6613664422057515	0.7882328638909794	-1.4495993060967307	-1.4612165779072035	-7.605788311771123	0.0	-2.7615574118069115	0.0924762842950426	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.0416303823968418	0.4714400793606847	-0.5130704617575266	-0.5602984246136837	-12.398901151127324	1.1887506214514976	-1.07227966428042	0.3873274947283674	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5504127556666274	False	False	secondary_exploratory	exploratory_tiny_group	0.7	exact	10			suppressed_min_group_below_4	0.8859374999999999	0.8235294117647058	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.3650900665838121	0.4128462821540573	-0.7779363487378694	-0.6325185712393705	-2.653958491526429	0.8320072777811642	-1.1560565465460595	0.3397837455397941	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.7142857142857143	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.0826823379372291	0.5166047528313952	-0.5992870907686243	-1.1343642053428244	-9.030682443033522	0.0	-2.163331597577445	0.1495272376239655	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.1095068818345761	0.1260457233280064	-0.2355526051625825	-0.4167538157159713	-4.764812657152109	5.324774830522159	-0.6609081556769637	0.5614070229130504	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.668734836117016	False	False	secondary_exploratory	exploratory_tiny_group	0.7	exact	10			suppressed_min_group_below_4	0.8859374999999999	0.8235294117647058	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.2785675217543883	0.4046816860279425	-0.6832492077823309	-0.691028478727422	-114.00287521906948	0.0	-1.343429540133997	0.3111172011790649	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5250102769896721	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.7142857142857143	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.4897554658454329	0.1511180209422505	-0.6408734867876835	-1.2245171086202828	-19.914450794335632	0.0	-2.000469389913229	0.1440442133945739	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.1724876331458226	0.1928694108908244	-0.3653570440366471	-0.4258980551098644	-3.5655197222211115	4.489490204724379	-0.7274765308324933	0.5195858378397272	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6376735282578471	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	0.8888888888888888	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.0605989455962706	0.1928521584349562	-0.2534511040312269	-0.1770200256929926	-0.8834202348994611	15.597620104401056	-0.3332008456282919	0.7660254919920685	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8384873628561831	False	False	secondary_exploratory	exploratory_tiny_group	1.0	exact	10			suppressed_min_group_below_4	1.0	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.2294983743499634	-0.1158526521605479	0.3453510265105113	0.2341220793139649	-0.5076398167474984	4.283001919390725	0.4474018428045777	0.6946671653459857	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.781466586230197	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.0915310314597216	0.0644846630099738	-0.1560156944696955	-0.1438987421776853	-1.31717736542949	3.0216054491346043	-0.2677056633626011	0.8093155462589889	0.5	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8625599900918172	False	False	secondary_exploratory	exploratory_tiny_group	0.9	exact	10			suppressed_min_group_below_4	0.9851351351351352	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.0500311878436289	0.1572375570011796	-0.2072687448448086	-0.3118848799748798	-15.384885341352703	6.131956420767101	-0.6024544907873265	0.6060083423556242	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6913616300113459	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.0625646498300206	0.057758523331466	-0.1203231731614866	-0.098071009542147	-0.7484922449272239	299.8147674944645	-0.1866236340688777	0.8673930259819571	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9007542962120324	False	False	secondary_exploratory	exploratory_tiny_group	1.0	exact	10			suppressed_min_group_below_4	1.0	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.0618258474981069	-0.0966136553639439	0.0347878078658369	0.060026289637998	-0.8392191623423245	4.563205222178646	0.1128566690248428	0.9188943408177944	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9421574886865992	False	False	secondary_exploratory	exploratory_tiny_group	1.0	exact	10			suppressed_min_group_below_4	1.0	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	-0.2219057308868245	0.1992570606186361	-0.4211627915054607	-0.4701437441138624	-2.330058511086302	4.512355915089724	-0.899408296359258	0.4559590596920767	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5862330767469558	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.3088628348411213	0.3691440998752198	-0.6780069347163411	-1.068851302679099	-13.403129680972649	0.0	-2.0658825804610563	0.1703294883917139	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.1573626050410193	-0.0150758081024273	0.1724384131434466	0.1316342069223313	-0.8906327993441054	7.921855740422978	0.2550238872015891	0.8220735297700621	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8647786481996758	False	False	secondary_exploratory	exploratory_tiny_group	1.0	exact	10			suppressed_min_group_below_4	1.0	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.7416689577699627	0.5982768932091656	-1.3399458509791282	-1.0848691609149244	-396.6114161210456	0.0	-2.109515672560641	0.1693609945778499	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	1.0	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.7819590698807585	0.4929511702567779	-1.2749102401375365	-1.0445714027572592	-8.421237174771239	0.0	-1.952126515153888	0.16544351084271	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.375	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.7939452305072814	0.5797376381726689	-1.3736828686799505	-1.006519030523196	-43.2006956955087	0.0	-1.952497946667361	0.1883003060460689	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.375	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.428899370860793	0.2161931244907977	-0.6450924953515907	-0.6282220737011541	-5.455812262458676	0.9201041697147896	-1.184603637008131	0.3414394156789021	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	-0.4571078081646842	0.4127313524856253	-0.8698391606503095	-0.8263649854825164	-4514905470360490.0	0.5250222828730557	-1.3404755927922238	0.2781819050833526	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4898420502554688	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.5	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-1.2226884665766216	0.2217044188819468	-1.4443928854585684	-1.939390664184236	-15.334290632659531	0.0	-2.322626789894548	0.2318819065803846	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.1	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.3333333333333333	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.5413030812857879	0.5337734514151554	-1.0750765327009433	-0.9688779250264464	-36.79846720803226	0.0	-1.8510999258589624	0.1930756661176568	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.375	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	-0.2257207595537942	0.1476460417187566	-0.3733668012725509	-1.1886826238741155	-7874080882811566.0	0.0	-2.1458531205820863	0.1276128044521614	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.375	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-0.1864272613260194	0.1176894172755443	-0.3041166786015638	-0.829619949343755	-1724306423845707.0	1.368725828171851	-0.9493693155096322	0.5116132375749176	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.637548803747205	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.375	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	-0.1145773871615291	0.0783331154189898	-0.1929105025805189	-3.002292958959885	-11.161707831700946	0.0	-4.402468920430381	0.0446288203093623	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.1	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.3333333333333333	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	0.5351212989091385	-0.0147280711849433	0.5498493700940819	1.0722845680387554	0.0	122.5049926212626	1.213748410496852	0.4361870882962201	1.0	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5791992483933415	False	False	secondary_exploratory	exploratory_tiny_group	0.1	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.3333333333333333	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	-0.8805958171181736	0.1568416925930571	-1.0374375097112307	-1.2673653775771148	-3.299038961542369	-0.2876132707911706	-2.1211781020100564	0.077867329906847	0.125	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.3025014250479241	False	False	secondary_exploratory	exploratory_tiny_group	0.0761904761904762	exact	210	-3.299038961542369	-0.2876132707911706	retained	0.24360902255639094	0.19047619047619044	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.5394267309390713	0.1672031339713105	-0.7066298649103818	-1.051414235767067	-2.96889639805514	-0.093571430114437	-1.7622238602833686	0.1279397590174446	0.2083333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.3025014250479241	False	False	secondary_exploratory	exploratory_tiny_group	0.11428571428571428	exact	210	-2.96889639805514	-0.093571430114437	retained	0.24360902255639094	0.1934065934065934	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	-0.3909896891536652	-0.0973819066840677	-0.2936077824695974	-0.5800195582834506	-2.462339252090882	0.4989808525210141	-1.0135767192006848	0.344595080111558	0.375	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4401177194251395	False	False	secondary_exploratory	exploratory_tiny_group	0.3476190476190476	exact	210	-2.462339252090882	0.4989808525210141	retained	0.4202558635394456	0.3823809523809524	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	-0.4750228516048987	0.3267115329524873	-0.8017343845573861	-1.6506632031276602	-4.765944192864861	-0.5747282736737663	-2.816902008515865	0.0281312308024606	0.0833333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.3025014250479241	False	False	secondary_exploratory	exploratory_tiny_group	0.03333333333333333	exact	210	-4.765944192864861	-0.5747282736737663	retained	0.24360902255639094	0.19047619047619044	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	-0.4796164956275506	0.1402415393988439	-0.6198580350263946	-1.2962524165700258	-4.397752701668153	-0.1869217317424084	-2.078926481671734	0.0904383479646841	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.3025014250479241	False	False	secondary_exploratory	exploratory_tiny_group	0.06190476190476191	exact	210	-4.397752701668153	-0.1869217317424084	retained	0.24360902255639094	0.19047619047619044	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	placenta	secondary_exploratory	UTI89_RFP_term	UTI89_term	4	6	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-0.4264845822598138	0.2646128865078456	-0.6910974687676594	-1.3889714229469226	-3.5002855026082123	-0.5622127034958315	-2.5669520601188545	0.0336103210331088	0.125	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.3025014250479241	False	False	secondary_exploratory	exploratory_tiny_group	0.05714285714285714	exact	210	-3.5002855026082123	-0.5622127034958315	retained	0.24360902255639094	0.19047619047619044	False	False	False
