contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10	evidence_tier	stability_class	permutation_p_value	permutation_method	n_permutations	stable_hedges_g_ci_low	stable_hedges_g_ci_high	effect_ci_status	permutation_q_within_contrast	permutation_q_within_family	permutation_fdr_0_05	permutation_fdr_0_10	family_fdr_0_10
C2_UPEC_VS_PBS_PREGNANCY	uterus	primary	UPEC_exposed_pregnancy	PBS_pregnancy_control	11	3	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.0768317559643194	0.2817164385358385	-0.3585481945001579	-0.8010822653736148	-4.465996426643666	1.0039697910893115	-0.7623689530704287	0.5208492462226245	0.3939393939393939	higher_in_group_b	positive effect indicates higher activity in UPEC-exposed pregnancy samples	0.97562643498631	False	False	primary	small_group	0.21703296703296704	exact	364			suppressed_min_group_below_4	0.8641483516483516	0.8001373626373626	False	False	False
C2_UPEC_VS_PBS_PREGNANCY	uterus	primary	UPEC_exposed_pregnancy	PBS_pregnancy_control	11	3	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	0.087981636047486	-0.3225993321741143	0.4105809682216004	0.961724494107166	-0.1073742464869673	2.3242913066788367	1.4580609387613697	0.2435607342403677	0.7575757575757576	higher_in_group_a	positive effect indicates higher activity in UPEC-exposed pregnancy samples	0.97562643498631	False	False	primary	small_group	0.14285714285714285	exact	364			suppressed_min_group_below_4	0.8641483516483516	0.35851648351648346	False	False	False
C2_UPEC_VS_PBS_PREGNANCY	uterus	primary	UPEC_exposed_pregnancy	PBS_pregnancy_control	11	3	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	0.0683475462754046	-0.2506076696764827	0.3189552159518873	1.1686840835533288	-0.0709992143416127	3.5214047974569644	1.388165772552264	0.280544359016744	0.8181818181818182	higher_in_group_a	positive effect indicates higher activity in UPEC-exposed pregnancy samples	0.97562643498631	False	False	primary	small_group	0.08791208791208792	exact	364			suppressed_min_group_below_4	0.8641483516483516	0.35851648351648346	False	False	False
C2_UPEC_VS_PBS_PREGNANCY	uterus	primary	UPEC_exposed_pregnancy	PBS_pregnancy_control	11	3	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.0935302873549626	-0.3429443869681999	0.4364746743231625	0.960613721304766	0.2655399045717312	2.384851735790189	2.392400306014568	0.0437123700740547	0.8181818181818182	higher_in_group_a	positive effect indicates higher activity in UPEC-exposed pregnancy samples	0.97562643498631	False	False	primary	small_group	0.14560439560439561	exact	364			suppressed_min_group_below_4	0.8641483516483516	0.35851648351648346	False	False	False
C2_UPEC_VS_PBS_PREGNANCY	uterus	primary	UPEC_exposed_pregnancy	PBS_pregnancy_control	11	3	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.1047523038414297	-0.3840917807519015	0.4888440845933312	0.8797041911271781	-0.2412316991561536	2.7643583033395487	1.1773431092132862	0.3357697693530393	0.7272727272727273	higher_in_group_a	positive effect indicates higher activity in UPEC-exposed pregnancy samples	0.97562643498631	False	False	primary	small_group	0.15934065934065933	exact	364			suppressed_min_group_below_4	0.8641483516483516	0.35851648351648346	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.0953576341510592	0.8659117852794413	-0.7705541511283821	-1.3346489251793725	-4.854304091616286	-0.0081685961297032	-1.873929498158149	0.1382081380967599	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.044755244755244755	exact	715	-4.854304091616286	-0.0081685961297032	retained	0.7863430686960098	0.6615384615384615	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.2108589199789919	-0.42688350405412	0.637742424033112	0.8583021267150158	-0.497010798578654	2.8884963195801485	1.2092298387926843	0.2963005267969254	0.7222222222222222	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.13706293706293707	exact	715	-0.497010798578654	2.8884963195801485	retained	0.7863430686960098	0.8564102564102564	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.2242106465316533	-0.6808701853789106	0.905080831910564	1.1970524508315372	0.0945765427767007	3.2001733427270573	1.9241082619327536	0.1162551663857968	0.8055555555555556	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.06013986013986014	exact	715	0.0945765427767007	3.2001733427270573	retained	0.7863430686960098	0.6615384615384615	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	0.283520864274458	-0.3913217579081869	0.6748426221826449	1.0101712519678727	-0.0728543581904224	3.0568883133414944	1.6079517945882609	0.1737976837297675	0.7777777777777778	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.1076923076923077	exact	715	-0.0728543581904224	3.0568883133414944	retained	0.7863430686960098	0.7616998386229155	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.2487034541399392	-0.5535067535676037	0.8022102077075429	1.3706554466140357	0.232937162049997	4.142911035907042	2.1376554181530785	0.0925326349975222	0.8055555555555556	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.027972027972027972	exact	715	0.232937162049997	4.142911035907042	retained	0.7863430686960098	0.5400753093060786	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.2347771750118166	-0.393224583520007	0.6280017585318236	1.0307811243653426	0.0853485421290797	3.657027585245181	1.833457904375399	0.1185391346467433	0.75	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.0993006993006993	exact	715	0.0853485421290797	3.657027585245181	retained	0.7863430686960098	0.5400753093060786	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.2567222762032604	-0.7016563092214981	0.9583785854247586	0.9339565793762142	0.1401029242015889	2.068817108790363	1.890703168947248	0.0956481194891673	0.8055555555555556	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.12027972027972028	exact	715	0.1401029242015889	2.068817108790363	retained	0.7863430686960098	0.36083916083916084	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	0.2108635790508125	-0.5756220549230257	0.7864856339738382	1.0957972708101489	-0.0311080823901113	3.018739569515673	1.7620284656376852	0.1422913656383436	0.8055555555555556	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.07552447552447553	exact	715	-0.0311080823901113	3.018739569515673	retained	0.7863430686960098	0.36083916083916084	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	0.206172834243659	-0.262132758187158	0.4683055924308171	1.079559418900903	0.4194431668482871	2.195007933449221	2.224234005518878	0.0556172861374776	0.8055555555555556	higher_in_group_a	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.08391608391608392	exact	715	0.4194431668482871	2.195007933449221	retained	0.7863430686960098	0.36083916083916084	False	False	False
C3_INFECTED_PREGNANT_VS_NONPREGNANT	bladder	primary_small_group	UTI89_pregnant	UTI89_nonpregnant	9	4	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.1902759190136567	0.6186137648421852	-0.4283378458285284	-0.8374515387745279	-2.7128977530512515	0.3316882679030113	-1.2821691420402044	0.2644778958884665	0.3055555555555556	higher_in_group_b	positive effect indicates higher activity in infected pregnant bladder	0.8535370868535016	False	False	primary	limited_stability	0.16643356643356644	exact	715	-2.7128977530512515	0.3316882679030113	retained	0.7863430686960098	0.9132867132867133	False	False	False
